"line_item_id","item","description","quantity","unit_price","unit_markup","job_id","created_at"
"11003657","21'' Push Mower MOWING IS NO LONGER COMPLIMENTARY ","","1.000000","0.00000","583.33333","1244374","2020-07-04 07:19:04"
"11427773","21'' Push Mower MOWING IS NO LONGER COMPLIMENTARY ","","1.000000","0.00000","583.33333","1244374","2020-08-03 07:19:16"
"11003629","21'' Push Mower MOWING IS NO LONGER COMPLIMENTARY ","","0.000000","16.00000","19.00000","1552095","2020-07-04 05:16:39"
"12798521","21'' Push Mower MOWING IS NO LONGER COMPLIMENTARY ","","0.000000","16.00000","0.00000","1847828","2020-10-28 14:24:44"
"12798545","21'' Push Mower MOWING IS NO LONGER COMPLIMENTARY ","","0.000000","16.00000","0.00000","1847828","2020-10-28 14:24:45"
"12798578","21'' Push Mower MOWING IS NO LONGER COMPLIMENTARY ","","0.000000","16.00000","0.00000","1847828","2020-10-28 14:24:46"
"12798602","21'' Push Mower MOWING IS NO LONGER COMPLIMENTARY ","","0.000000","16.00000","0.00000","1847828","2020-10-28 14:24:47"
"12798626","21'' Push Mower MOWING IS NO LONGER COMPLIMENTARY ","","0.000000","16.00000","0.00000","1847828","2020-10-28 14:24:48"
"12798650","21'' Push Mower MOWING IS NO LONGER COMPLIMENTARY ","","0.000000","16.00000","0.00000","1847828","2020-10-28 14:24:49"
"12798674","21'' Push Mower MOWING IS NO LONGER COMPLIMENTARY ","","0.000000","16.00000","0.00000","1847828","2020-10-28 14:24:50"
"12798692","21'' Push Mower MOWING IS NO LONGER COMPLIMENTARY ","","0.000000","16.00000","0.00000","1847828","2020-10-28 14:24:51"
"12798717","21'' Push Mower MOWING IS NO LONGER COMPLIMENTARY ","","0.000000","16.00000","0.00000","1847828","2020-10-28 14:24:51"
"12798741","21'' Push Mower MOWING IS NO LONGER COMPLIMENTARY ","","0.000000","16.00000","0.00000","1847828","2020-10-28 14:24:52"
"12798765","21'' Push Mower MOWING IS NO LONGER COMPLIMENTARY ","","0.000000","16.00000","0.00000","1847828","2020-10-28 14:24:54"
"12798789","21'' Push Mower MOWING IS NO LONGER COMPLIMENTARY ","","0.000000","16.00000","0.00000","1847828","2020-10-28 14:24:55"
"12798813","21'' Push Mower MOWING IS NO LONGER COMPLIMENTARY ","","0.000000","16.00000","0.00000","1847828","2020-10-28 14:24:56"
"12798837","21'' Push Mower MOWING IS NO LONGER COMPLIMENTARY ","","0.000000","16.00000","0.00000","1847828","2020-10-28 14:24:57"
"12798861","21'' Push Mower MOWING IS NO LONGER COMPLIMENTARY ","","0.000000","16.00000","0.00000","1847828","2020-10-28 14:24:58"
"12798885","21'' Push Mower MOWING IS NO LONGER COMPLIMENTARY ","","0.000000","16.00000","0.00000","1847828","2020-10-28 14:24:59"
"9530802","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","2.556667","0.00000","35.00000","1364124","2020-04-27 15:39:36"
"9530826","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","2.556667","0.00000","35.00000","1364124","2020-04-27 15:39:37"
"9561945","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","2.556667","0.00000","35.00000","1364124","2020-04-28 09:27:58"
"9530818","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","2.556667","0.00000","35.00000","1364124","2020-04-27 15:39:37"
"9561937","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","2.556667","0.00000","35.00000","1364124","2020-04-28 09:27:46"
"9561961","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","2.556667","0.00000","35.00000","1364124","2020-04-28 09:28:21"
"9530777","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","0.590000","16.00000","0.00000","1364124","2020-04-27 15:39:33"
"9722072","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","2.556667","0.00000","35.00000","1364124","2020-05-04 07:15:58"
"9530810","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","2.556667","0.00000","35.00000","1364124","2020-04-27 15:39:36"
"9530834","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","2.556667","0.00000","35.00000","1364124","2020-04-27 15:39:37"
"9561953","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","2.556667","0.00000","35.00000","1364124","2020-04-28 09:28:10"
"10389347","72'' Rider Mower MOWING IS NO LONGER COMPLIMENTARY ","","2.556667","0.00000","35.00000","1364124","2020-06-03 07:23:09"
