"line_item_id","item","description","quantity","unit_price","unit_markup","job_id","created_at"
"9530777","72'' Rider Mower","","0.590000","16.00000","0.00000","1364124","2020-04-27 15:39:33"
"9722072","72'' Rider Mower","","2.556667","0.00000","35.00000","1364124","2020-05-04 07:15:58"
"9530810","72'' Rider Mower","","2.556667","0.00000","35.00000","1364124","2020-04-27 15:39:36"
"9530834","72'' Rider Mower","","2.556667","0.00000","35.00000","1364124","2020-04-27 15:39:37"
"9561953","72'' Rider Mower","","2.556667","0.00000","35.00000","1364124","2020-04-28 09:28:10"
"10389347","72'' Rider Mower","","2.556667","0.00000","35.00000","1364124","2020-06-03 07:23:09"
"11003669","72'' Rider Mower","","2.556667","0.00000","35.00000","1364124","2020-07-04 07:19:06"
"11427785","72'' Rider Mower","","2.556667","0.00000","35.00000","1364124","2020-08-03 07:19:18"
"8142763","72'' Rider Mower","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:18"
"8142796","72'' Rider Mower","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:20"
"8142865","72'' Rider Mower","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:25"
"8142895","72'' Rider Mower","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:28"
"8142925","72'' Rider Mower","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:30"
"8142970","72'' Rider Mower","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:33"
"8143000","72'' Rider Mower","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:36"
"8143030","72'' Rider Mower","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:38"
"8143078","72'' Rider Mower","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:41"
"8143108","72'' Rider Mower","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:44"
"8143138","72'' Rider Mower","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:47"
"8143168","72'' Rider Mower","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:48"
"8143203","72'' Rider Mower","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:50"
"8143333","72'' Rider Mower","","1.000000","0.00000","348.83333","1244374","2020-03-03 18:57:03"
"8142785","72'' Rider Mower","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:19"
"8142824","72'' Rider Mower","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:21"
"8142854","72'' Rider Mower","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:24"
"8142844","72'' Rider Mower","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:23"
"8143051","72'' Rider Mower","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:40"
"8170040","72'' Rider Mower","","1.000000","0.00000","348.83333","1244374","2020-03-04 07:27:26"
"8170070","72'' Rider Mower","","1.000000","0.00000","348.83333","1244374","2020-03-04 07:28:00"
"8170050","72'' Rider Mower","","1.000000","0.00000","348.83333","1244374","2020-03-04 07:27:37"
"8142875","72'' Rider Mower","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:26"
"8142905","72'' Rider Mower","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:29"
"8142980","72'' Rider Mower","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:34"
"8143010","72'' Rider Mower","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:36"
"8143088","72'' Rider Mower","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:43"
"8143118","72'' Rider Mower","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:45"
"8143148","72'' Rider Mower","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:47"
"8143183","72'' Rider Mower","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:49"
"8143213","72'' Rider Mower","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:51"
"8143243","72'' Rider Mower","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:52"
"8143273","72'' Rider Mower","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:53"
"8142750","72'' Rider Mower","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:15"
"8142807","72'' Rider Mower","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:21"
"8142834","72'' Rider Mower","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:23"
"8143041","72'' Rider Mower","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:39"
"8170060","72'' Rider Mower","","1.000000","0.00000","348.83333","1244374","2020-03-04 07:27:49"
"8142885","72'' Rider Mower","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:27"
"8142915","72'' Rider Mower","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:30"
"8142960","72'' Rider Mower","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:32"
"8142990","72'' Rider Mower","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:35"
"8143020","72'' Rider Mower","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:37"
"8143062","72'' Rider Mower","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:40"
"8143098","72'' Rider Mower","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:43"
"8143128","72'' Rider Mower","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:46"
"8143158","72'' Rider Mower","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:48"
"8143193","72'' Rider Mower","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:50"
"8143223","72'' Rider Mower","","2.990000","16.00000","0.00000","1244374","2020-03-03 18:56:51"
"8933060","72'' Rider Mower","","1.000000","0.00000","348.83333","1244374","2020-04-03 07:17:00"
"9722062","72'' Rider Mower","","1.000000","0.00000","348.83333","1244374","2020-05-04 07:15:55"
"10389337","72'' Rider Mower","","1.000000","0.00000","348.83333","1244374","2020-06-03 07:23:05"
"11003659","72'' Rider Mower","","1.000000","0.00000","348.83333","1244374","2020-07-04 07:19:04"
"11427775","72'' Rider Mower","","1.000000","0.00000","348.83333","1244374","2020-08-03 07:19:16"
"12380480","Seasonal Color Materials","","1.000000","2.00000","1.15000","1786451","2020-10-01 05:22:42"
